0	0	256	33	33	98	33	33	98	33	33	257	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	33	33	33	33	33	33	33	33	257	0	0
0	0	256	129	129	129	129	129	129	129	129	261	1	1	1	1	1	1	1	1	1	1	1	1	1	260	129	129	129	129	129	129	129	129	129	129	129	129	261	1	1	1	1	1	1	1	1	1	1	1	260	129	129	129	129	129	129	129	129	257	0	0
0	0	256	129	129	129	129	129	129	129	129	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	129	129	129	129	129	129	129	129	129	129	129	129	33	33	33	33	33	33	33	33	33	33	33	33	33	129	129	129	129	129	129	129	129	257	0	0
0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0
0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0
0	0	256	129	129	129	129	129	129	129	129	293	33	33	33	33	33	33	33	33	33	33	33	33	33	292	129	129	129	129	129	129	129	129	129	129	129	129	293	33	33	33	33	33	33	33	33	33	33	33	292	129	129	129	129	129	129	129	129	257	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	257	0	0
0	0	288	33	33	259	129	129	258	33	33	289	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	288	33	33	259	129	129	258	33	33	289	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	33	33	33	33	33	33	33	33	33	33	33	33	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	129	129	257	0	0	0	0	0
224	1	1	1	1	260	129	129	261	1	1	1	1	225	0	0	0	0	0	0	0	0	0	0	0	224	1	1	1	1	1	1	1	1	1	1	1	1	225	0	0	0	0	0	0	0	0	0	224	1	1	1	1	260	129	129	261	1	1	1	1	225
256	33	33	33	33	33	353	353	33	33	33	33	33	257	0	0	0	0	0	0	0	0	0	0	0	256	33	164	33	164	33	164	33	164	33	164	33	33	257	0	0	0	0	0	0	0	0	0	256	33	33	65	33	33	353	353	33	33	65	33	33	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	196	129	196	129	196	129	196	129	196	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	261	1	1	1	1	1	1	1	1	1	1	1	260	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	33	33	33	33	33	33	33	33	33	33	33	33	33	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	353	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	293	33	33	33	33	33	33	33	33	33	33	33	292	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	256	129	129	129	129	129	129	129	129	129	129	129	129	257
288	33	33	33	33	259	353	353	258	33	33	33	33	289	0	0	0	0	0	0	0	0	0	0	0	288	33	33	33	33	33	33	33	33	33	33	33	33	289	0	0	0	0	0	0	0	0	0	288	33	33	33	33	33	33	33	33	33	33	33	33	289
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	256	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	224	1	1	260	129	129	261	1	1	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	33	33	98	129	129	98	33	33	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	256	129	129	129	129	129	129	129	129	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	288	33	33	33	33	33	33	33	33	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
